IDStudent,NameStudent,IDSubject,NameSubject,Grade
2151163467,Susette,KT568,Kinh doanh thuong mai,6.72
2151163468,Ilse,KT568,Kinh doanh thuong mai,0.37
2151163469,Suzanne,KT568,Kinh doanh thuong mai,7.26
2151163470,Glen,KT568,Kinh doanh thuong mai,8.67
2151163471,Kit,KT568,Kinh doanh thuong mai,3.06
2151163472,Kirstin,KT568,Kinh doanh thuong mai,3.75
2151163473,Gavrielle,KT568,Kinh doanh thuong mai,5.41
2151163474,Shayla,KT568,Kinh doanh thuong mai,1.35
2151163475,Suki,KT568,Kinh doanh thuong mai,9.72
2151163476,Sebastiano,KT568,Kinh doanh thuong mai,3.88
2151163477,Rhonda,KT568,Kinh doanh thuong mai,1.78
2151163478,Effie,KT568,Kinh doanh thuong mai,5.09
2151163479,Aryn,KT568,Kinh doanh thuong mai,1.82
2151163480,Angeline,KT568,Kinh doanh thuong mai,2.49
2151163481,Klemens,KT568,Kinh doanh thuong mai,2.72
2151163482,Hilario,KT568,Kinh doanh thuong mai,9.89
2151163483,Linda,KT568,Kinh doanh thuong mai,0.95
2151163484,Caritta,KT568,Kinh doanh thuong mai,5.56
2151163485,Susie,KT568,Kinh doanh thuong mai,8.65
2151163486,Alissa,KT568,Kinh doanh thuong mai,8.49
2151163487,Hazel,KT568,Kinh doanh thuong mai,5.73
2151163488,Talyah,KT568,Kinh doanh thuong mai,6.88
2151163489,Gregoor,KT568,Kinh doanh thuong mai,5.62
2151163490,Ber,KT568,Kinh doanh thuong mai,8.69
2151163491,Hildegaard,KT568,Kinh doanh thuong mai,6.27
2151163492,Bret,KT568,Kinh doanh thuong mai,5.98
2151163493,Lavena,KT568,Kinh doanh thuong mai,8.99
2151163494,Giuditta,KT568,Kinh doanh thuong mai,8.76
2151163495,Maynord,KT568,Kinh doanh thuong mai,2.35
2151163496,Mattie,KT568,Kinh doanh thuong mai,5.59
2151163497,Alaric,KT568,Kinh doanh thuong mai,5.38
2151163498,Antoine,KT568,Kinh doanh thuong mai,7.02
2151163499,Andreana,KT568,Kinh doanh thuong mai,7.75
2151163500,Sallyann,KT568,Kinh doanh thuong mai,1.67
2151163000,Georas,CSE125,Khai pha du lieu,5.36
2151163001,Mitchael,CSE125,Khai pha du lieu,7.06
2151163002,Margaret,CSE125,Khai pha du lieu,1.9
2151163003,Laverne,CSE125,Khai pha du lieu,8.58
2151163004,Montague,CSE125,Khai pha du lieu,3.85
2151163005,Hadrian,CSE125,Khai pha du lieu,3.57
2151163006,Harald,CSE125,Khai pha du lieu,6.99
2151163008,Roxy,CSE125,Khai pha du lieu,2.93
2151163009,Mindy,CSE125,Khai pha du lieu,0.0
2151163010,Casi,CSE125,Khai pha du lieu,4.84
2151163011,Carmencita,CSE125,Khai pha du lieu,4.3
2151163012,Tanney,CSE125,Khai pha du lieu,0.82
2151163013,Cary,CSE125,Khai pha du lieu,0.24
2151163014,Pascale,CSE125,Khai pha du lieu,3.18
2151163015,Wade,CSE125,Khai pha du lieu,5.96
2151163016,Diann,CSE125,Khai pha du lieu,8.33
2151163017,Inge,CSE125,Khai pha du lieu,6.16
2151163018,Mada,CSE125,Khai pha du lieu,9.25
2151163019,Karyn,CSE125,Khai pha du lieu,4.23
2151163020,Ralf,CSE125,Khai pha du lieu,2.02
2151163021,Selby,CSE125,Khai pha du lieu,9.43
2151163022,Doy,CSE125,Khai pha du lieu,3.1
2151163023,Electra,CSE125,Khai pha du lieu,7.88
2151163025,Sidney,CSE125,Khai pha du lieu,7.85
2151163026,Elnora,CSE125,Khai pha du lieu,0.73
2151163027,Florinda,CSE125,Khai pha du lieu,1.82
2151163028,Elton,CSE125,Khai pha du lieu,6.89
2151163029,Hermy,CSE125,Khai pha du lieu,6.28
2151163030,Jessika,CSE125,Khai pha du lieu,3.22
2151163031,Nanny,CSE125,Khai pha du lieu,6.96
2151163032,Waiter,CSE125,Khai pha du lieu,0.44
2151163033,Margarethe,CSE125,Khai pha du lieu,0.1
2151163034,Reeta,CSE125,Khai pha du lieu,6.82
2151163035,Mannie,CSE125,Khai pha du lieu,1.15
2151163036,Mariellen,CSE125,Khai pha du lieu,4.19
2151163037,Laurena,CSE125,Khai pha du lieu,3.9
2151163038,Serge,CSE125,Khai pha du lieu,0.68
2151163039,Horton,CSE125,Khai pha du lieu,7.87
2151163040,Griffith,CSE125,Khai pha du lieu,0.08
2151163041,Baillie,CSE125,Khai pha du lieu,4.18
2151163043,Jourdan,CSE125,Khai pha du lieu,2.31
2151163044,Pippy,CSE125,Khai pha du lieu,3.54
2151163045,Morgen,CSE125,Khai pha du lieu,1.1
2151163046,Sileas,CSE125,Khai pha du lieu,9.23
2151163047,Rabi,CSE125,Khai pha du lieu,8.74
2151163048,Augustus,CSE125,Khai pha du lieu,9.38
2151163049,Sherrie,CSE125,Khai pha du lieu,4.3
2151163050,Ezri,CSE125,Khai pha du lieu,1.1
2151163051,Gertrude,CSE125,Khai pha du lieu,2.53
2151163052,Kirbie,CSE125,Khai pha du lieu,9.29
2151163053,Haven,CSE125,Khai pha du lieu,9.32
2151163054,Maximilianus,CSE125,Khai pha du lieu,7.78
2151163055,Brett,CSE125,Khai pha du lieu,8.98
2151163056,Laurianne,CSE125,Khai pha du lieu,8.27
2151163057,Vonnie,CSE125,Khai pha du lieu,6.7
2151163058,Valida,CSE125,Khai pha du lieu,4.46
2151163059,Ware,CSE125,Khai pha du lieu,9.64
2151163060,Arleta,CSE125,Khai pha du lieu,5.59
2151163061,Lela,CSE125,Khai pha du lieu,1.41
2151163062,Agnesse,CSE125,Khai pha du lieu,5.69
2151163063,Tarrance,CSE125,Khai pha du lieu,1.9
2151163064,Ebonee,CSE125,Khai pha du lieu,8.61
2151163065,Jacquelin,CSE125,Khai pha du lieu,8.6
2151163066,Catina,CSE125,Khai pha du lieu,2.35
2151163067,Shani,CSE125,Khai pha du lieu,6.81
2151163068,Nicolas,CSE125,Khai pha du lieu,3.81
2151163069,My,CSE125,Khai pha du lieu,4.39
2151163070,Robert,CSE125,Khai pha du lieu,1.01
2151163071,Frederico,CSE125,Khai pha du lieu,9.56
2151163072,Gaultiero,CSE125,Khai pha du lieu,4.21
2151163073,Stephan,CSE125,Khai pha du lieu,7.94
2151163074,Waylon,CSE125,Khai pha du lieu,4.98
2151163075,Milissent,CSE125,Khai pha du lieu,8.67
2151163076,Brigid,CSE125,Khai pha du lieu,9.63
2151163077,Tiffanie,CSE125,Khai pha du lieu,7.18
2151163078,Paco,CSE125,Khai pha du lieu,9.27
2151163079,Denni,CSE125,Khai pha du lieu,1.28
2151163080,Kimbell,CSE125,Khai pha du lieu,1.77
2151163081,Jaye,CSE125,Khai pha du lieu,2.48
2151163082,Morlee,CSE125,Khai pha du lieu,1.32
2151163083,Issi,CSE125,Khai pha du lieu,0.15
2151163084,Annmarie,CSE125,Khai pha du lieu,0.95
2151163085,Reynold,CSE125,Khai pha du lieu,7.17
2151163086,Louise,CSE125,Khai pha du lieu,2.41
2151163088,Giacinta,CSE125,Khai pha du lieu,4.75
2151163089,Danna,CSE125,Khai pha du lieu,3.0
2151163090,Thorvald,CSE125,Khai pha du lieu,0.77
2151163091,Gabriel,CSE125,Khai pha du lieu,4.71
2151163092,Andrus,CSE125,Khai pha du lieu,0.26
2151163093,Liane,CSE125,Khai pha du lieu,5.54
2151163094,Germana,CSE125,Khai pha du lieu,4.58
2151163095,Maiga,CSE125,Khai pha du lieu,8.97
2151163096,Lucretia,CSE125,Khai pha du lieu,5.33
2151163097,Jereme,CSE125,Khai pha du lieu,9.01
2151163098,Matt,CSE125,Khai pha du lieu,4.95
2151163099,Mohandas,CSE125,Khai pha du lieu,6.72
2151163100,Christophe,CSE125,Khai pha du lieu,4.35
2151163101,Nikoletta,CSE125,Khai pha du lieu,5.3
2151163102,Moishe,CSE125,Khai pha du lieu,3.28
2151163103,Deina,CSE125,Khai pha du lieu,5.5
2151163104,Ernaline,CSE125,Khai pha du lieu,4.93
2151163105,Leslie,CSE125,Khai pha du lieu,2.3
2151163106,Jarret,CSE125,Khai pha du lieu,7.15
2151163107,Mira,CSE125,Khai pha du lieu,8.98
2151163108,Rorie,CSE125,Khai pha du lieu,6.45
2151163109,Masha,CSE125,Khai pha du lieu,4.6
2151163110,Kristofer,CSE125,Khai pha du lieu,7.49
2151163111,Kyla,CSE125,Khai pha du lieu,2.31
2151163112,Christian,CSE125,Khai pha du lieu,7.6
2151163113,Gabriell,CSE125,Khai pha du lieu,3.19
2151163114,Gabriela,CSE125,Khai pha du lieu,1.74
2151163115,Josie,CSE125,Khai pha du lieu,0.2
2151163116,Chloette,CSE125,Khai pha du lieu,8.54
2151163117,Shanna,CSE125,Khai pha du lieu,4.42
2151163118,Linea,CSE125,Khai pha du lieu,6.33
2151163119,Matthus,CSE125,Khai pha du lieu,5.0
2151163120,Lou,CSE125,Khai pha du lieu,3.77
2151163121,Jaime,CSE125,Khai pha du lieu,2.2
2151163122,Wait,CSE125,Khai pha du lieu,5.06
2151163123,Stearn,CSE125,Khai pha du lieu,3.46
2151163124,Reynold,CSE125,Khai pha du lieu,5.83
2151163125,Antin,CSE125,Khai pha du lieu,0.39
2151163126,Talbert,CSE125,Khai pha du lieu,9.44
2151163127,Booth,CSE125,Khai pha du lieu,4.91
2151163128,Zaccaria,CSE125,Khai pha du lieu,0.37
2151163129,Waylan,CSE125,Khai pha du lieu,1.51
2151163130,Melisent,CSE125,Khai pha du lieu,2.24
2151163131,Glynn,CSE125,Khai pha du lieu,2.51
2151163132,Rebecka,CSE125,Khai pha du lieu,1.83
2151163133,Adey,CSE125,Khai pha du lieu,5.32
2151163134,Ailey,CSE125,Khai pha du lieu,9.63
2151163135,Jackqueline,CSE125,Khai pha du lieu,1.32
2151163136,Rockie,CSE125,Khai pha du lieu,2.76
2151163137,Leone,CSE125,Khai pha du lieu,7.55
2151163138,Bendicty,CSE125,Khai pha du lieu,7.51
2151163139,Nellie,CSE125,Khai pha du lieu,3.09
2151163140,Lorry,CSE125,Khai pha du lieu,9.76
2151163141,Maire,CSE125,Khai pha du lieu,0.83
2151163142,Giusto,CSE125,Khai pha du lieu,7.43
2151163143,Netta,CSE125,Khai pha du lieu,4.73
2151163144,Allis,CSE125,Khai pha du lieu,1.89
2151163145,Boniface,CSE125,Khai pha du lieu,4.96
2151163146,Christiano,CSE125,Khai pha du lieu,3.71
2151163147,Marcy,CSE125,Khai pha du lieu,3.23
2151163148,Orlan,CSE125,Khai pha du lieu,6.95
2151163149,Araldo,CSE125,Khai pha du lieu,7.79
2151163150,Alexandros,CSE125,Khai pha du lieu,7.83
2151163151,Abrahan,CSE125,Khai pha du lieu,9.51
2151163152,Jedidiah,CSE125,Khai pha du lieu,2.79
2151163153,Bourke,CSE125,Khai pha du lieu,7.14
2151163154,Roobbie,CSE125,Khai pha du lieu,6.37
2151163155,Yoshi,CSE125,Khai pha du lieu,1.18
2151163156,Gabriele,CSE125,Khai pha du lieu,6.59
2151163157,Mycah,CSE125,Khai pha du lieu,6.45
2151163158,Ulberto,CSE125,Khai pha du lieu,7.35
2151163159,Sheri,CSE125,Khai pha du lieu,9.18
2151163160,Angelia,CSE125,Khai pha du lieu,2.28
2151163161,Marrissa,CSE125,Khai pha du lieu,9.76
2151163162,Manda,CSE125,Khai pha du lieu,0.33
2151163163,Katina,CSE125,Khai pha du lieu,0.04
2151163164,Eugene,CSE125,Khai pha du lieu,2.75
2151163165,Barbi,CSE125,Khai pha du lieu,6.27
2151163166,Tandi,CSE125,Khai pha du lieu,4.52
2151163167,Honey,CSE125,Khai pha du lieu,2.08
2151163168,Allyn,CSE125,Khai pha du lieu,5.75
2151163171,Jeth,CSE125,Khai pha du lieu,2.06
2151163172,Viviana,CSE125,Khai pha du lieu,3.67
2151163173,Netti,CSE125,Khai pha du lieu,2.36
2151163175,Dom,CSE125,Khai pha du lieu,0.14
2151163176,Thorvald,CSE125,Khai pha du lieu,7.48
2151163177,Denys,CSE125,Khai pha du lieu,1.74
2151163178,Janeen,CSE125,Khai pha du lieu,0.52
2151163179,Neill,CSE125,Khai pha du lieu,0.85
2151163180,Lorrin,CSE125,Khai pha du lieu,9.93
2151163181,Tobi,CSE125,Khai pha du lieu,9.27
2151163182,Hamil,CSE125,Khai pha du lieu,4.32
2151163183,Shannon,CSE125,Khai pha du lieu,2.1
2151163184,Raymund,CSE125,Khai pha du lieu,0.46
2151163185,Lonnie,CSE125,Khai pha du lieu,5.6
2151163186,Garwood,CSE125,Khai pha du lieu,0.69
2151163187,Cathee,CSE125,Khai pha du lieu,4.4
2151163189,Alyse,CSE125,Khai pha du lieu,3.98
2151163190,Belicia,CSE125,Khai pha du lieu,5.98
2151163191,Pearle,CSE125,Khai pha du lieu,4.2
2151163192,Corine,CSE125,Khai pha du lieu,5.84
2151163193,Sandie,CSE125,Khai pha du lieu,6.47
2151163194,Giorgi,CSE125,Khai pha du lieu,3.08
2151163195,Bengt,CSE125,Khai pha du lieu,9.93
2151163196,Lorelei,CSE125,Khai pha du lieu,7.33
2151163197,Rayna,CSE125,Khai pha du lieu,2.14
2151163198,Darrel,CSE125,Khai pha du lieu,6.31
2151163199,Emmalynn,CSE125,Khai pha du lieu,6.43
2151163200,Oralia,CSE125,Khai pha du lieu,9.82
2151163201,Denna,CSE125,Khai pha du lieu,2.03
2151163202,Aurelie,CSE125,Khai pha du lieu,6.62
2151163203,Arlette,CSE125,Khai pha du lieu,8.12
2151163204,Emelyne,CSE125,Khai pha du lieu,7.37
2151163205,Bert,CSE125,Khai pha du lieu,3.66
2151163206,Andras,CSE125,Khai pha du lieu,2.75
2151163207,Johnna,CSE125,Khai pha du lieu,4.28
2151163208,Ferd,CSE125,Khai pha du lieu,5.54
2151163209,Marketa,CSE125,Khai pha du lieu,7.49
2151163210,Ramon,CSE125,Khai pha du lieu,7.24
2151163211,Tristan,CSE125,Khai pha du lieu,3.64
2151163212,Tobiah,CSE125,Khai pha du lieu,0.78
2151163213,Kippie,CSE125,Khai pha du lieu,1.16
2151163214,Lonny,CSE125,Khai pha du lieu,8.5
2151163215,Hannie,CSE125,Khai pha du lieu,7.58
2151163216,Cordi,CSE125,Khai pha du lieu,3.24
2151163217,Horatio,CSE125,Khai pha du lieu,6.3
2151163218,Rourke,CSE125,Khai pha du lieu,8.64
2151163219,Peyter,CSE125,Khai pha du lieu,9.19
2151163220,Brendan,CSE125,Khai pha du lieu,0.41
2151163221,Malcolm,CSE125,Khai pha du lieu,0.23
2151163222,Karin,CSE125,Khai pha du lieu,6.45
2151163223,Arielle,CSE125,Khai pha du lieu,1.14
2151163224,Durward,CSE125,Khai pha du lieu,7.96
2151163225,Barbra,CSE125,Khai pha du lieu,2.65
2151163226,Dionysus,CSE125,Khai pha du lieu,5.12
2151163227,Lilia,CSE125,Khai pha du lieu,9.87
2151163228,Ingrim,CSE125,Khai pha du lieu,6.19
2151163229,Korry,CSE125,Khai pha du lieu,1.7
2151163230,Birgitta,CSE125,Khai pha du lieu,0.97
2151163231,Hagan,CSE125,Khai pha du lieu,6.6
2151163232,Giff,CSE125,Khai pha du lieu,0.44
2151163233,Trudie,CSE125,Khai pha du lieu,6.31
2151163234,Rica,CSE125,Khai pha du lieu,5.51
2151163235,Hilton,CSE125,Khai pha du lieu,0.46
2151163236,Nathalia,CSE125,Khai pha du lieu,7.58
2151163237,Tomaso,CSE125,Khai pha du lieu,8.9
2151163238,Ellary,CSE125,Khai pha du lieu,5.49
2151163239,Pinchas,CSE125,Khai pha du lieu,5.24
2151163240,Josefina,CSE125,Khai pha du lieu,5.22
2151163241,Price,CSE125,Khai pha du lieu,4.18
2151163242,Cris,CSE125,Khai pha du lieu,8.28
2151163243,Briggs,CSE125,Khai pha du lieu,9.2
2151163244,Aurora,CSE125,Khai pha du lieu,6.28
2151163245,Demetrius,CSE125,Khai pha du lieu,5.11
2151163246,Moyna,CSE125,Khai pha du lieu,5.4
2151163247,Paddie,CSE125,Khai pha du lieu,6.24
2151163248,Ophelia,CSE125,Khai pha du lieu,5.8
2151163501,Lucias,CK796,Khi nen,2.56
2151163503,Theresina,CK796,Khi nen,4.57
2151163504,Gayle,CK796,Khi nen,7.64
2151163505,Maurie,CK796,Khi nen,8.99
2151163506,Pearline,CK796,Khi nen,0.95
2151163507,Ashien,CK796,Khi nen,1.2
2151163508,Forrester,CK796,Khi nen,9.86
2151163509,Noak,CK796,Khi nen,5.8
2151163510,Jen,CK796,Khi nen,5.77
2151163511,Meris,CK796,Khi nen,2.64
2151163512,Ban,CK796,Khi nen,8.36
2151163513,Wally,CK796,Khi nen,2.09
2151163514,Brittney,CK796,Khi nen,5.92
2151163515,Dedie,CK796,Khi nen,8.93
2151163516,Willabella,CK796,Khi nen,5.78
2151163517,Vernen,CK796,Khi nen,7.45
2151163518,Freda,CK796,Khi nen,8.32
2151163520,Suellen,CK796,Khi nen,4.57
2151163521,Codee,CK796,Khi nen,2.31
2151163522,Andromache,CK796,Khi nen,1.72
2151163523,Odille,CK796,Khi nen,8.67
2151163524,Melvyn,CK796,Khi nen,0.13
2151163525,Hulda,CK796,Khi nen,2.01
2151163526,Noelyn,CK796,Khi nen,7.65
2151163527,Zea,CK796,Khi nen,3.94
2151163528,Rhett,CK796,Khi nen,0.58
2151163529,Tremain,CK796,Khi nen,9.01
2151163531,Ardenia,CK796,Khi nen,0.41
2151163532,Gail,CK796,Khi nen,2.19
2151163533,Jorry,CK796,Khi nen,8.49
2151163534,Briny,CK796,Khi nen,1.6
2151163535,Elfrieda,CK796,Khi nen,5.96
2151163536,Tamqrah,CK796,Khi nen,2.43
2151163538,Arda,CK796,Khi nen,1.43
2151163539,Baron,CK796,Khi nen,1.01
2151163541,Agathe,CK796,Khi nen,6.85
2151163542,Elsie,CK796,Khi nen,2.57
2151163543,Letty,CK796,Khi nen,1.31
2151163544,Pembroke,CK796,Khi nen,9.66
2151163545,Abie,CK796,Khi nen,6.46
2151163546,Helli,CK796,Khi nen,8.9
2151163547,Alexei,CK796,Khi nen,3.85
2151163548,Sabra,CK796,Khi nen,3.51
2151163549,Avril,CK796,Khi nen,8.04
2151163550,Rudd,CK796,Khi nen,0.34
2151163551,Joey,CK796,Khi nen,2.62
2151163552,Adair,CK796,Khi nen,4.06
2151163553,Corty,CK796,Khi nen,6.81
2151163554,Mikel,CK796,Khi nen,6.97
2151163555,Laurent,CK796,Khi nen,9.47
2151163556,Lilah,CK796,Khi nen,0.98
2151163557,Kiley,CK796,Khi nen,0.68
2151163558,Bobinette,CK796,Khi nen,1.38
2151163559,Vivianna,CK796,Khi nen,1.22
2151163560,Audi,CK796,Khi nen,2.37
2151163561,Caldwell,CK796,Khi nen,6.97
2151163562,Zak,CK796,Khi nen,1.85
2151163563,Rockwell,CK796,Khi nen,2.73
2151163564,Bart,CK796,Khi nen,7.85
2151163565,Flem,CK796,Khi nen,9.42
2151163566,Tracy,CK796,Khi nen,7.43
2151163567,Lib,CK796,Khi nen,6.35
2151163568,Tremayne,CK796,Khi nen,1.9
2151163569,Mehetabel,CK796,Khi nen,9.27
2151163571,Tybie,CK796,Khi nen,0.31
2151163572,Roley,CK796,Khi nen,0.69
2151163573,Jacklyn,CK796,Khi nen,5.47
2151163575,Darn,CK796,Khi nen,5.92
2151163576,Jannel,CK796,Khi nen,7.95
2151163577,Ginevra,CK796,Khi nen,8.02
2151163578,Glennie,CK796,Khi nen,0.9
2151163579,Lutero,CK796,Khi nen,4.52
2151163580,Northrop,CK796,Khi nen,0.12
2151163581,Carling,CK796,Khi nen,6.58
2151163582,Gale,CK796,Khi nen,2.68
2151163583,Darb,CK796,Khi nen,5.85
2151163584,Norine,CK796,Khi nen,6.7
2151163585,Elayne,CK796,Khi nen,5.71
2151163586,Brandi,CK796,Khi nen,0.96
2151163587,Caterina,CK796,Khi nen,8.12
2151163588,Joy,CK796,Khi nen,7.8
2151163589,Austine,CK796,Khi nen,5.83
2151163590,Franciska,CK796,Khi nen,9.89
2151163591,Alverta,CK796,Khi nen,1.27
2151163592,Cordell,CK796,Khi nen,3.64
2151163593,Nikaniki,CK796,Khi nen,6.18
2151163594,Annemarie,CK796,Khi nen,1.09
2151163595,Abey,CK796,Khi nen,4.44
2151163596,Shirl,CK796,Khi nen,3.42
2151163597,Hermann,CK796,Khi nen,3.34
2151163598,Webb,CK796,Khi nen,4.98
2151163599,Elfrieda,CK796,Khi nen,3.54
2151163600,Tull,CK796,Khi nen,6.14
2151163601,Gillan,CK796,Khi nen,5.63
2151163602,Gil,CK796,Khi nen,8.21
2151163603,Orson,CK796,Khi nen,4.18
2151163604,Archibold,CK796,Khi nen,7.26
2151163605,Lowrance,CK796,Khi nen,8.37
2151163606,Carolyne,CK796,Khi nen,1.11
2151163607,Slade,CK796,Khi nen,1.88
2151163608,Berni,CK796,Khi nen,6.9
2151163609,Janice,CK796,Khi nen,4.78
2151163610,Concordia,CK796,Khi nen,0.67
2151163611,Elsworth,CK796,Khi nen,1.62
2151163612,Jillana,CK796,Khi nen,6.12
2151163613,Jean,CK796,Khi nen,9.91
2151163614,Robers,CK796,Khi nen,7.85
2151163615,Danell,CK796,Khi nen,3.74
2151163616,Shandeigh,CK796,Khi nen,3.76
2151163617,Ardith,CK796,Khi nen,5.5
2151163618,Wilow,CK796,Khi nen,4.91
2151163619,Layney,CK796,Khi nen,8.7
2151163620,Jordan,CK796,Khi nen,4.61
2151163621,Simonette,CK796,Khi nen,8.11
2151163622,Tedi,CK796,Khi nen,0.78
2151163623,Stafani,CK796,Khi nen,0.93
2151163624,Leticia,CK796,Khi nen,1.21
2151163625,Kass,CK796,Khi nen,8.56
2151163627,Sam,CK796,Khi nen,2.3
2151163628,Jeralee,CK796,Khi nen,6.28
2151163629,Luisa,CK796,Khi nen,9.45
2151163630,Deane,CK796,Khi nen,1.3
2151163631,Buffy,CK796,Khi nen,8.07
2151163632,Fay,CK796,Khi nen,0.3
2151163634,Jemmy,CK796,Khi nen,3.81
2151163635,Jolee,CK796,Khi nen,8.23
2151163636,Hattie,CK796,Khi nen,8.6
2151163637,Sasha,CK796,Khi nen,4.0
2151163638,Jethro,CK796,Khi nen,6.77
2151163639,Jesse,CK796,Khi nen,0.09
2151163641,Rik,CK796,Khi nen,6.29
2151163642,Dix,CK796,Khi nen,6.15
2151163643,Kenny,CK796,Khi nen,6.93
2151163644,Marchall,CK796,Khi nen,6.14
2151163645,Harald,CK796,Khi nen,4.01
2151163646,Maryann,CK796,Khi nen,9.72
2151163647,Bobbi,CK796,Khi nen,2.56
2151163648,Fredrick,CK796,Khi nen,6.19
2151163649,Alaric,CK796,Khi nen,5.25
2151163650,Shelba,CK796,Khi nen,4.49
2151163651,Alice,CK796,Khi nen,2.98
2151163652,Darline,CK796,Khi nen,5.73
2151163653,Brien,CK796,Khi nen,2.66
2151163654,Kelbee,CK796,Khi nen,5.46
2151163655,Marcel,CK796,Khi nen,6.71
2151163656,Reggie,CK796,Khi nen,2.39
2151163657,Scottie,CK796,Khi nen,2.25
2151163658,Preston,CK796,Khi nen,1.79
2151163659,Berne,CK796,Khi nen,6.44
2151163660,Rosabel,CK796,Khi nen,8.68
2151163661,Ursula,CK796,Khi nen,4.61
2151163662,Ewan,CK796,Khi nen,5.44
2151163663,Quincey,CK796,Khi nen,5.33
2151163664,Melinde,CK796,Khi nen,5.01
2151163665,Garv,CK796,Khi nen,9.42
2151163666,Melisa,CK796,Khi nen,3.28
2151163667,Zaneta,CK796,Khi nen,6.6
2151163668,Horatio,CK796,Khi nen,0.93
2151163669,Lefty,CK796,Khi nen,2.85
2151163670,Dara,CK796,Khi nen,1.08
2151163672,Wanids,CK796,Khi nen,3.87
2151163673,Lauritz,CK796,Khi nen,0.47
2151163674,Perceval,CK796,Khi nen,9.33
2151163675,Herbert,CK796,Khi nen,4.76
2151163676,Salomo,CK796,Khi nen,2.02
2151163677,Garrott,CK796,Khi nen,3.24
2151163678,Lenee,CK796,Khi nen,5.14
2151163679,Staford,CK796,Khi nen,7.17
2151163680,Romonda,CK796,Khi nen,9.63
2151163681,Riley,CK796,Khi nen,5.48
2151163682,Roselia,CK796,Khi nen,8.05
2151163683,Roxanna,CK796,Khi nen,8.29
2151163684,Cassie,CK796,Khi nen,1.75
2151163685,Amalie,CK796,Khi nen,5.62
2151163686,Georg,CK796,Khi nen,4.0
2151163687,Alyssa,CK796,Khi nen,8.4
2151163688,Maynard,CK796,Khi nen,4.04
2151163689,Jemimah,CK796,Khi nen,7.02
2151163690,Theo,CK796,Khi nen,4.19
2151163691,Dare,CK796,Khi nen,6.77
2151163692,Lawrence,CK796,Khi nen,4.51
2151163693,Anastasie,CK796,Khi nen,0.68
2151163694,Mariel,CK796,Khi nen,4.67
2151163695,Arliene,CK796,Khi nen,2.5
2151163696,Kurtis,CK796,Khi nen,8.72
2151163697,Jenda,CK796,Khi nen,2.12
2151163698,Danna,CK796,Khi nen,7.57
2151163699,Ilyse,CK796,Khi nen,3.76
2151163700,Claudette,CK796,Khi nen,7.91
2151163701,Jaime,CK796,Khi nen,1.68
2151163702,Kathe,CK796,Khi nen,4.67
2151163703,Goran,CK796,Khi nen,7.62
2151163704,Whitman,CK796,Khi nen,6.43
2151163705,Currey,CK796,Khi nen,3.23
2151163706,Mathew,CK796,Khi nen,8.33
2151163707,Kriste,CK796,Khi nen,6.91
2151163708,Crosby,CK796,Khi nen,6.07
2151163709,Lulita,CK796,Khi nen,4.4
2151163710,Vaughn,CK796,Khi nen,4.44
2151163711,Steve,CK796,Khi nen,3.47
2151163712,Devlen,CK796,Khi nen,6.91
2151163713,Minette,CK796,Khi nen,3.53
2151163714,Karney,CK796,Khi nen,1.21
2151163715,Trey,CK796,Khi nen,4.0
2151163716,Golda,CK796,Khi nen,9.96
2151163717,Emmalee,CK796,Khi nen,3.86
2151163718,Garner,CK796,Khi nen,2.14
2151163719,Stacy,CK796,Khi nen,8.8
2151163720,Cello,CK796,Khi nen,5.34
2151163721,Aindrea,CK796,Khi nen,4.17
2151163722,Kellen,CK796,Khi nen,1.14
2151163723,Grace,CK796,Khi nen,8.84
2151163724,Abbe,CK796,Khi nen,8.08
2151163725,Tansy,CK796,Khi nen,3.78
2151163726,Conney,CK796,Khi nen,0.01
2151163727,Meagan,CK796,Khi nen,4.58
2151163728,Liana,CK796,Khi nen,1.39
2151163729,Denyse,CK796,Khi nen,9.23
2151163730,Jilleen,CK796,Khi nen,5.54
2151163731,Wilburt,CK796,Khi nen,6.47
2151163732,Arie,CK796,Khi nen,3.07
2151163733,Kristan,CK796,Khi nen,6.52
2151163734,Kath,CK796,Khi nen,2.03
2151163735,Eleni,CK796,Khi nen,7.58
2151163736,Nikolaos,CK796,Khi nen,7.75
2151163737,Mario,CK796,Khi nen,6.39
2151163738,Mendy,CK796,Khi nen,7.49
2151163739,Uriah,CK796,Khi nen,2.18
2151163741,Kipper,CK796,Khi nen,8.28
2151163742,Rossie,CK796,Khi nen,4.25
2151163743,Anna-maria,CK796,Khi nen,1.9
2151163744,Emmey,CK796,Khi nen,5.89
2151163745,Montgomery,CK796,Khi nen,7.5
2151163746,Rusty,CK796,Khi nen,8.93
2151163747,Kristopher,CK796,Khi nen,1.17
2151163749,Gustie,CK796,Khi nen,7.31
2151163750,Carry,CK796,Khi nen,0.4
2151163251,Mahalia,KT570,Ke toan,4.72
2151163252,Palmer,KT570,Ke toan,5.96
2151163253,Malia,KT570,Ke toan,9.1
2151163254,Brady,KT570,Ke toan,3.93
2151163255,Drugi,KT570,Ke toan,9.09
2151163256,Kirbee,KT570,Ke toan,7.07
2151163257,Hamish,KT570,Ke toan,4.11
2151163258,Lorry,KT570,Ke toan,8.04
2151163259,Melessa,KT570,Ke toan,3.26
2151163260,Loree,KT570,Ke toan,3.44
2151163261,Robbie,KT570,Ke toan,0.6
